model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-3.875,-4.375,0.5,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-3.296875,-2.90625,-0.390625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-3.296875,-4.0,0.703125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-3.375,-3.453125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-3.375,-4.40625,1.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-2.734375,-2.484375,-0.25,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-2.734375,-3.453125,0.71875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-2.375,-2.28125,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-2.375,-3.484375,1.109375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-3.5,-3.078125,-0.421875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-3.5,-4.8125,1.3125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-3.9375,-4.78125,0.84375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-3.9375,-5.1875,1.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-2.3125,-2.296875,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-2.3125,-3.328125,1.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-2.40625,-2.421875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-2.40625,-3.328125,0.921875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-3.546875,-2.765625,-0.78125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-3.546875,-4.3125,0.765625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-3.078125,-3.375,0.296875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-3.078125,-3.890625,0.8125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,17,test_3,2|1>2|2,-2.9375,-3.109375,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,17,test_4,2|1>2|3,-2.9375,-4.15625,1.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,18,test_1,1|1>1|2,-3.65625,-4.46875,0.8125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,18,test_2,1|1>1|3,-3.65625,-5.125,1.46875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,18,test_3,2|1>2|2,-3.421875,-3.03125,-0.390625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,18,test_4,2|1>2|3,-3.421875,-4.3125,0.890625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,19,test_1,1|1>1|2,-3.59375,-3.75,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,19,test_2,1|1>1|3,-3.59375,-4.21875,0.625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,19,test_3,2|1>2|2,-3.953125,-3.875,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,19,test_4,2|1>2|3,-3.953125,-5.125,1.171875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,20,test_1,1|1>1|2,-3.25,-3.40625,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,20,test_2,1|1>1|3,-3.25,-4.5,1.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,20,test_3,2|1>2|2,-3.515625,-3.046875,-0.46875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,20,test_4,2|1>2|3,-3.515625,-4.5625,1.046875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,21,test_1,1|1>1|2,-3.84375,-3.578125,-0.265625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,21,test_2,1|1>1|3,-3.84375,-4.84375,1.0,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,21,test_3,2|1>2|2,-3.109375,-2.828125,-0.28125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,21,test_4,2|1>2|3,-3.109375,-3.9375,0.828125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,22,test_1,1|1>1|2,-3.4375,-3.9375,0.5,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,22,test_2,1|1>1|3,-3.4375,-4.34375,0.90625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,22,test_3,2|1>2|2,-3.046875,-2.765625,-0.28125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,22,test_4,2|1>2|3,-3.046875,-3.890625,0.84375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,23,test_1,1|1>1|2,-2.921875,-2.984375,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,23,test_2,1|1>1|3,-2.921875,-3.921875,1.0,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,23,test_3,2|1>2|2,-3.40625,-2.890625,-0.515625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,23,test_4,2|1>2|3,-3.40625,-4.625,1.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,24,test_1,1|1>1|2,-3.96875,-4.53125,0.5625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,24,test_2,1|1>1|3,-3.96875,-4.5625,0.59375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,24,test_3,2|1>2|2,-3.0625,-3.3125,0.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,24,test_4,2|1>2|3,-3.0625,-3.84375,0.78125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,25,test_1,1|1>1|2,-3.890625,-4.25,0.359375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,25,test_2,1|1>1|3,-3.890625,-5.5,1.609375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,25,test_3,2|1>2|2,-2.921875,-2.796875,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_joint_and,25,test_4,2|1>2|3,-2.921875,-3.859375,0.9375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_1,1|1>1|2,-2.53125,-2.6875,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_2,1|1>1|3,-2.53125,-2.4375,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_3,2|1>2|2,-2.4375,-2.671875,0.234375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_4,2|1>2|3,-2.4375,-2.65625,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_1,1|1>1|2,-2.5625,-2.640625,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_2,1|1>1|3,-2.5625,-2.1875,-0.375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_3,2|1>2|2,-2.546875,-2.703125,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_4,2|1>2|3,-2.546875,-2.140625,-0.40625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_1,1|1>1|2,-3.25,-3.203125,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_2,1|1>1|3,-3.25,-3.34375,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_3,2|1>2|2,-3.03125,-3.28125,0.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_4,2|1>2|3,-3.03125,-2.96875,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_1,1|1>1|2,-5.03125,-5.25,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_2,1|1>1|3,-5.03125,-5.0625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_3,2|1>2|2,-5.21875,-5.09375,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_4,2|1>2|3,-5.21875,-4.9375,-0.28125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_1,1|1>1|2,-4.03125,-4.125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_2,1|1>1|3,-4.03125,-4.21875,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_3,2|1>2|2,-4.0625,-4.09375,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_4,2|1>2|3,-4.0625,-4.1875,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_1,1|1>1|2,-3.703125,-3.5,-0.203125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_2,1|1>1|3,-3.703125,-3.90625,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_3,2|1>2|2,-3.53125,-3.578125,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_4,2|1>2|3,-3.53125,-3.75,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_1,1|1>1|2,-3.9375,-3.875,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_2,1|1>1|3,-3.9375,-3.96875,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_3,2|1>2|2,-4.0,-4.21875,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_4,2|1>2|3,-4.0,-4.0625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_1,1|1>1|2,-5.15625,-5.21875,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_2,1|1>1|3,-5.15625,-6.125,0.96875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_3,2|1>2|2,-5.34375,-5.34375,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_4,2|1>2|3,-5.34375,-5.90625,0.5625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_1,1|1>1|2,-4.125,-4.25,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_2,1|1>1|3,-4.125,-3.71875,-0.40625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_3,2|1>2|2,-3.921875,-4.0625,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_4,2|1>2|3,-3.921875,-3.671875,-0.25,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_1,1|1>1|2,-2.765625,-2.75,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_2,1|1>1|3,-2.765625,-2.71875,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_3,2|1>2|2,-2.96875,-2.859375,-0.109375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_4,2|1>2|3,-2.96875,-2.984375,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_1,1|1>1|2,-2.640625,-2.40625,-0.234375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_2,1|1>1|3,-2.640625,-2.90625,0.265625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_3,2|1>2|2,-2.671875,-2.796875,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_4,2|1>2|3,-2.671875,-2.734375,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_1,1|1>1|2,-4.34375,-4.59375,0.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_2,1|1>1|3,-4.34375,-4.34375,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_3,2|1>2|2,-4.625,-5.0625,0.4375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_4,2|1>2|3,-4.625,-4.34375,-0.28125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_1,1|1>1|2,-5.125,-5.3125,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_2,1|1>1|3,-5.125,-5.4375,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_3,2|1>2|2,-5.4375,-5.34375,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_4,2|1>2|3,-5.4375,-5.625,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_1,1|1>1|2,-5.3125,-5.1875,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_2,1|1>1|3,-5.3125,-5.8125,0.5,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_3,2|1>2|2,-4.90625,-5.21875,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_4,2|1>2|3,-4.90625,-5.5625,0.65625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_1,1|1>1|2,-3.96875,-4.0,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_2,1|1>1|3,-3.96875,-3.75,-0.21875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_3,2|1>2|2,-3.6875,-4.125,0.4375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_4,2|1>2|3,-3.6875,-3.4375,-0.25,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_1,1|1>1|2,-5.125,-5.0,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_2,1|1>1|3,-5.125,-4.84375,-0.28125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_3,2|1>2|2,-4.9375,-5.03125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_4,2|1>2|3,-4.9375,-4.84375,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_1,1|1>1|2,-4.9375,-5.0,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_2,1|1>1|3,-4.9375,-4.25,-0.6875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_3,2|1>2|2,-4.9375,-5.03125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_4,2|1>2|3,-4.9375,-4.3125,-0.625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_1,1|1>1|2,-4.625,-4.625,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_2,1|1>1|3,-4.625,-4.53125,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_3,2|1>2|2,-4.3125,-4.53125,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_4,2|1>2|3,-4.3125,-4.25,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_1,1|1>1|2,-4.46875,-4.4375,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_2,1|1>1|3,-4.46875,-5.03125,0.5625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_3,2|1>2|2,-4.0625,-4.59375,0.53125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_4,2|1>2|3,-4.0625,-4.75,0.6875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_1,1|1>1|2,-2.28125,-2.40625,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_2,1|1>1|3,-2.28125,-2.1875,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_3,2|1>2|2,-2.390625,-2.546875,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_4,2|1>2|3,-2.390625,-2.296875,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_1,1|1>1|2,-3.953125,-4.0625,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_2,1|1>1|3,-3.953125,-3.75,-0.203125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_3,2|1>2|2,-4.03125,-4.0625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_4,2|1>2|3,-4.03125,-3.84375,-0.1875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_1,1|1>1|2,-3.5625,-3.390625,-0.171875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_2,1|1>1|3,-3.5625,-3.515625,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_3,2|1>2|2,-3.5625,-3.390625,-0.171875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_4,2|1>2|3,-3.5625,-3.515625,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_1,1|1>1|2,-2.5,-2.609375,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_2,1|1>1|3,-2.5,-2.171875,-0.328125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_3,2|1>2|2,-2.578125,-2.71875,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_4,2|1>2|3,-2.578125,-2.21875,-0.359375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_1,1|1>1|2,-3.9375,-3.953125,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_2,1|1>1|3,-3.9375,-4.625,0.6875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_3,2|1>2|2,-3.53125,-3.90625,0.375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_4,2|1>2|3,-3.53125,-4.09375,0.5625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_1,1|1>1|2,-4.71875,-5.25,0.53125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_2,1|1>1|3,-4.71875,-4.65625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_3,2|1>2|2,-4.71875,-5.25,0.53125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_4,2|1>2|3,-4.71875,-4.65625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_1,1|1>1|2,-2.796875,-3.015625,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_2,1|1>1|3,-2.796875,-4.09375,1.296875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_3,2|1>2|2,-3.84375,-3.71875,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,1,test_4,2|1>2|3,-3.84375,-4.9375,1.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_1,1|1>1|2,-3.859375,-4.0625,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_2,1|1>1|3,-3.859375,-5.34375,1.484375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_3,2|1>2|2,-2.765625,-2.609375,-0.15625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,2,test_4,2|1>2|3,-2.765625,-3.75,0.984375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_1,1|1>1|2,-4.0625,-4.3125,0.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_2,1|1>1|3,-4.0625,-5.28125,1.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_3,2|1>2|2,-2.921875,-2.765625,-0.15625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,3,test_4,2|1>2|3,-2.921875,-4.09375,1.171875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_1,1|1>1|2,-2.9375,-2.96875,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_2,1|1>1|3,-2.9375,-4.0625,1.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_3,2|1>2|2,-3.734375,-3.546875,-0.1875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,4,test_4,2|1>2|3,-3.734375,-4.78125,1.046875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_1,1|1>1|2,-1.9140625,-2.015625,0.1015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_2,1|1>1|3,-1.9140625,-3.96875,2.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_3,2|1>2|2,-2.75,-2.65625,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,5,test_4,2|1>2|3,-2.75,-3.8125,1.0625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_1,1|1>1|2,-3.421875,-3.5625,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_2,1|1>1|3,-3.421875,-4.375,0.953125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_3,2|1>2|2,-3.765625,-3.390625,-0.375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,6,test_4,2|1>2|3,-3.765625,-4.65625,0.890625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_1,1|1>1|2,-3.296875,-3.421875,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_2,1|1>1|3,-3.296875,-4.53125,1.234375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_3,2|1>2|2,-3.359375,-3.34375,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,7,test_4,2|1>2|3,-3.359375,-3.890625,0.53125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_1,1|1>1|2,-3.484375,-3.171875,-0.3125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_2,1|1>1|3,-3.484375,-5.15625,1.671875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_3,2|1>2|2,-4.375,-3.84375,-0.53125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,8,test_4,2|1>2|3,-4.375,-5.15625,0.78125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_1,1|1>1|2,-2.546875,-2.5625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_2,1|1>1|3,-2.546875,-4.28125,1.734375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_3,2|1>2|2,-3.28125,-2.921875,-0.359375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,9,test_4,2|1>2|3,-3.28125,-4.28125,1.0,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_1,1|1>1|2,-3.8125,-3.828125,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_2,1|1>1|3,-3.8125,-5.09375,1.28125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_3,2|1>2|2,-3.4375,-3.140625,-0.296875,False
