condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
split_reference,split-ref_percep_with,Claude Sonnet 4.5,2,3,2,4,Sarah noticed Thomas with the intern at the cafeteria. They both ordered salads.,Thomas noticed Sarah with the intern at the cafeteria. They both ordered salads.,Sarah noticed Thomas at the cafeteria. They both ordered salads.,N/A,N/A,She had a burger instead.,He had a burger instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,3,3,2,4,James spotted Rachel with Julie in the library. They both carried heavy textbooks.,Rachel spotted James with Julie in the library. They both carried heavy textbooks.,James spotted Rachel in the library. They both carried heavy textbooks.,N/A,N/A,He traveled light with no books.,She traveled light with no books.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,4,3,2,4,Dr. Chen observed Patricia with the researcher in the lab. They both wore safety goggles.,Patricia observed Dr. Chen with the researcher in the lab. They both wore safety goggles.,Dr. Chen observed Patricia in the lab. They both wore safety goggles.,N/A,N/A,She never wore protective equipment.,He never wore protective equipment.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,5,3,2,4,Maya encountered Kevin with the manager at the reception. They both held wine glasses.,Kevin encountered Maya with the manager at the reception. They both held wine glasses.,Maya encountered Kevin at the reception. They both held wine glasses.,N/A,N/A,She stuck to water all evening.,He stuck to water all evening.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,6,3,2,4,Robert found Lisa with the coordinator in the meeting room. They both took detailed notes.,Lisa found Robert with the coordinator in the meeting room. They both took detailed notes.,Robert found Lisa in the meeting room. They both took detailed notes.,N/A,N/A,He just listened without writing.,She just listened without writing.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,7,3,2,4,Amanda watched Michael with the developer at the workspace. They both typed on laptops.,Michael watched Amanda with the developer at the workspace. They both typed on laptops.,Amanda watched Michael at the workspace. They both typed on laptops.,N/A,N/A,She worked on paper instead.,He worked on paper instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,8,3,2,4,Victor glimpsed Jennifer with the analyst through the window. They both checked their phones.,Jennifer glimpsed Victor with the analyst through the window. They both checked their phones.,Victor glimpsed Jennifer through the window. They both checked their phones.,N/A,N/A,He left his phone at home.,She left her phone at home.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,9,3,2,4,Professor Martinez saw Olivia with the assistant at the lecture hall. They both arrived early.,Olivia saw Professor Martinez with the assistant at the lecture hall. They both arrived early.,Professor Martinez saw Olivia at the lecture hall. They both arrived early.,N/A,N/A,She came in late.,He came in late.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,10,3,2,4,Daniel noticed Sophia with the leader at the workshop. They both asked questions.,Sophia noticed Daniel with the leader at the workshop. They both asked questions.,Daniel noticed Sophia at the workshop. They both asked questions.,N/A,N/A,He remained silent throughout.,She remained silent throughout.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,11,3,2,4,Catherine observed William with the editor at the office. They both reviewed manuscripts.,William observed Catherine with the editor at the office. They both reviewed manuscripts.,Catherine observed William at the office. They both reviewed manuscripts.,N/A,N/A,She focused on graphic design.,He focused on graphic design.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,12,3,2,4,Benjamin spotted Emma with the coordinator at the entrance. They both wore winter coats.,Emma spotted Benjamin with the coordinator at the entrance. They both wore winter coats.,Benjamin spotted Emma at the entrance. They both wore winter coats.,N/A,N/A,He wore just a light jacket.,She wore just a light jacket.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,13,3,2,4,Hannah found Christopher with the chair at the symposium. They both presented research.,Christopher found Hannah with the chair at the symposium. They both presented research.,Hannah found Christopher at the symposium. They both presented research.,N/A,N/A,She only attended as audience.,He only attended as audience.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,14,3,2,4,Ryan encountered Nicole with the professor at the seminar. They both took copious notes.,Nicole encountered Ryan with the professor at the seminar. They both took copious notes.,Ryan encountered Nicole at the seminar. They both took copious notes.,N/A,N/A,He didn't write anything down.,She didn't write anything down.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,15,3,2,4,Grace saw Andrew with the manager at the restaurant. They both ordered appetizers.,Andrew saw Grace with the manager at the restaurant. They both ordered appetizers.,Grace saw Andrew at the restaurant. They both ordered appetizers.,N/A,N/A,She skipped the appetizer course.,He skipped the appetizer course.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,16,3,2,4,Isabella watched Jonathan with the supervisor at the training. They both practiced techniques.,Jonathan watched Isabella with the supervisor at the training. They both practiced techniques.,Isabella watched Jonathan at the training. They both practiced techniques.,N/A,N/A,She only observed from afar.,He only observed from afar.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,17,3,2,4,Nathan noticed Victoria with the associate at the gallery. They both admired abstract art.,Victoria noticed Nathan with the associate at the gallery. They both admired abstract art.,Nathan noticed Victoria at the gallery. They both admired abstract art.,N/A,N/A,He preferred realistic paintings.,She preferred realistic paintings.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,18,3,2,4,Samantha glimpsed Brandon with the director at the studio. They both carried camera equipment.,Brandon glimpsed Samantha with the director at the studio. They both carried camera equipment.,Samantha glimpsed Brandon at the studio. They both carried camera equipment.,N/A,N/A,She came empty-handed.,He came empty-handed.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,19,3,2,4,Eric observed Rebecca with the analyst at the presentation. They both used data visualizations.,Rebecca observed Eric with the analyst at the presentation. They both used data visualizations.,Eric observed Rebecca at the presentation. They both used data visualizations.,N/A,N/A,He relied only on text.,She relied only on text.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,20,3,2,4,Lauren spotted Matthew with the speaker at the event. They both distributed handouts.,Matthew spotted Lauren with the speaker at the event. They both distributed handouts.,Lauren spotted Matthew at the event. They both distributed handouts.,N/A,N/A,She didn't bring any materials.,He didn't bring any materials.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,21,3,2,4,Tyler saw Melissa with the director at the audition. They both performed monologues.,Melissa saw Tyler with the director at the audition. They both performed monologues.,Tyler saw Melissa at the audition. They both performed monologues.,N/A,N/A,He only watched others perform.,She only watched others perform.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,22,3,2,4,Chloe found Jacob with the organizer at the fundraiser. They both made donations.,Jacob found Chloe with the organizer at the fundraiser. They both made donations.,Chloe found Jacob at the fundraiser. They both made donations.,N/A,N/A,She didn't contribute financially.,He didn't contribute financially.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,23,3,2,4,Austin encountered Natalie with the investigator at the site. They both wore hard hats.,Natalie encountered Austin with the investigator at the site. They both wore hard hats.,Austin encountered Natalie at the site. They both wore hard hats.,N/A,N/A,He went without safety gear.,She went without safety gear.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,24,3,2,4,Madison watched Connor with the instructor at the demonstration. They both followed along carefully.,Connor watched Madison with the instructor at the demonstration. They both followed along carefully.,Madison watched Connor at the demonstration. They both followed along carefully.,N/A,N/A,She lost focus quickly.,He lost focus quickly.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_with,Claude Sonnet 4.5,25,3,2,4,Jordan noticed Alexis with the consultant at the briefing. They both referenced previous reports.,Alexis noticed Jordan with the consultant at the briefing. They both referenced previous reports.,Jordan noticed Alexis at the briefing. They both referenced previous reports.,N/A,N/A,They had no prior knowledge.,They had no prior knowledge.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,1,3,2,4,Marcus overheard Elena and David discussing the project. They both supported the new approach.,Elena overheard Marcus and David discussing the project. They both supported the new approach.,Marcus overheard Elena discussing the project. They both supported the new approach.,N/A,N/A,He opposed the changes completely.,She opposed the changes completely.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,2,3,2,4,Sarah saw Thomas and Julia laughing at the joke. They both enjoyed dark humor.,Thomas saw Sarah and Julia laughing at the joke. They both enjoyed dark humor.,Sarah saw Thomas laughing at the joke. They both enjoyed dark humor.,N/A,N/A,She preferred lighthearted comedy.,He preferred lighthearted comedy.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,3,3,2,4,James heard Rachel and Emma arguing about the deadline. They both wanted more time.,Rachel heard James and Emma arguing about the deadline. They both wanted more time.,James heard Rachel arguing about the deadline. They both wanted more time.,N/A,N/A,He insisted on finishing early.,She insisted on finishing early.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,4,3,2,4,Dr. Chen watched Patricia and Michael practicing the procedure. They both used sterile technique.,Patricia watched Dr. Chen and Michael practicing the procedure. They both used sterile technique.,Dr. Chen watched Patricia practicing the procedure. They both used sterile technique.,N/A,N/A,She skipped proper sterilization.,He skipped proper sterilization.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,5,3,2,4,Maya noticed Kevin and Lisa ordering at the counter. They both chose vegetarian options.,Kevin noticed Maya and Lisa ordering at the counter. They both chose vegetarian options.,Maya noticed Kevin ordering at the counter. They both chose vegetarian options.,N/A,N/A,She ordered a steak instead.,He ordered a steak instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,6,3,2,4,Robert found Amanda and Carlos working late. They both stayed past midnight.,Amanda found Robert and Carlos working late. They both stayed past midnight.,Robert found Amanda working late. They both stayed past midnight.,N/A,N/A,He left at five sharp.,She left at five sharp.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,7,3,2,4,Sophie saw Daniel and Nina volunteering at the shelter. They both worked with animals.,Daniel saw Sophie and Nina volunteering at the shelter. They both worked with animals.,Sophie saw Daniel volunteering at the shelter. They both worked with animals.,N/A,N/A,She focused on administrative tasks.,He focused on administrative tasks.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,8,3,2,4,Victor overheard Jennifer and Alex complaining about the temperature. They both felt too cold.,Jennifer overheard Victor and Alex complaining about the temperature. They both felt too cold.,Victor overheard Jennifer complaining about the temperature. They both felt too cold.,N/A,N/A,He found it too warm.,She found it too warm.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,9,3,2,4,Professor Lee watched Olivia and Ryan presenting their findings. They both cited recent studies.,Olivia watched Professor Lee and Ryan presenting their findings. They both cited recent studies.,Professor Lee watched Olivia presenting her findings. They both cited recent studies.,N/A,N/A,She relied on outdated sources.,He relied on outdated sources.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,10,3,2,4,Hannah noticed Christopher and Mark reviewing the document. They both highlighted errors.,Christopher noticed Hannah and Mark reviewing the document. They both highlighted errors.,Hannah noticed Christopher reviewing the document. They both highlighted errors.,N/A,N/A,She approved it without changes.,He approved it without changes.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,11,3,2,4,Benjamin heard Emma and Tyler debating the policy. They both raised valid concerns.,Emma heard Benjamin and Tyler debating the policy. They both raised valid concerns.,Benjamin heard Emma debating the policy. They both raised valid concerns.,N/A,N/A,He supported it unconditionally.,She supported it unconditionally.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,12,3,2,4,Grace saw Andrew and Claire celebrating the victory. They both cheered loudly.,Andrew saw Grace and Claire celebrating the victory. They both cheered loudly.,Grace saw Andrew celebrating the victory. They both cheered loudly.,N/A,N/A,She remained quietly disappointed.,He remained quietly disappointed.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,13,3,2,4,Isabella watched Jonathan and Sarah rehearsing the scene. They both memorized their lines.,Jonathan watched Isabella and Sarah rehearsing the scene. They both memorized their lines.,Isabella watched Jonathan rehearsing the scene. They both memorized their lines.,N/A,N/A,He still needed the script.,She still needed the script.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,14,3,2,4,Nathan found Victoria and Lucas studying in the library. They both prepared for finals.,Victoria found Nathan and Lucas studying in the library. They both prepared for finals.,Nathan found Victoria studying in the library. They both prepared for finals.,N/A,N/A,He had already finished his exams.,She had already finished her exams.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,15,3,2,4,Samantha overheard Brandon and Megan planning the event. They both suggested outdoor venues.,Brandon overheard Samantha and Megan planning the event. They both suggested outdoor venues.,Samantha overheard Brandon planning the event. They both suggested outdoor venues.,N/A,N/A,She preferred indoor spaces.,He preferred indoor spaces.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
