condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,20,3,2,4,Mia suggested Khalid as a student to Jana near the entrance. They both looked confident.,Khalid suggested Mia as a student to Jana near the entrance. They both looked confident.,Mia suggested Khalid as a student near the entrance. They both looked confident.,N/A,N/A,She later asked Jana to contact Khalid.,He later asked Jana to contact Mia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,21,3,2,4,Adel presented Dalia as a designer to Emma on Tuesday. They both seemed alert.,Dalia presented Adel as a designer to Emma on Tuesday. They both seemed alert.,Adel presented Dalia as a designer on Tuesday. They both seemed alert.,N/A,N/A,He later asked Emma to contact Dalia.,She later asked Emma to contact Adel.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,22,3,2,4,Lea mentioned Rami as a friend to Omar at the market. They both looked relieved.,Rami mentioned Lea as a friend to Omar at the market. They both looked relieved.,Lea mentioned Rami as a friend at the market. They both looked relieved.,N/A,N/A,She later asked Omar to contact Rami.,He later asked Omar to contact Lea.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,23,3,2,4,Karim recommended Elena as a client to Jakob after class. They both seemed thoughtful.,Elena recommended Karim as a client to Jakob after class. They both seemed thoughtful.,Karim recommended Elena as a client after class. They both seemed thoughtful.,N/A,N/A,He later asked Jakob to contact Elena.,She later asked Jakob to contact Karim.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,24,3,2,4,Nour described Milan as a neighbor to Huda at the café. They both appeared curious.,Milan described Nour as a neighbor to Huda at the café. They both appeared curious.,Nour described Milan as a neighbor at the café. They both appeared curious.,N/A,N/A,She later asked Huda to contact Milan.,He later asked Huda to contact Nour.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,26,3,2,4,Emma reported Elias as an intern to Sara before lunch. They both appeared focused.,Elias reported Emma as an intern to Sara before lunch. They both appeared focused.,Emma reported Elias as an intern before lunch. They both appeared focused.,N/A,N/A,She later asked Sara to contact Elias.,He later asked Sara to contact Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,29,3,2,4,Jonas mentioned Amina as a volunteer to Matteo after class. They both looked relieved.,Amina mentioned Jonas as a volunteer to Matteo after class. They both looked relieved.,Jonas mentioned Amina as a volunteer after class. They both looked relieved.,N/A,N/A,He later asked Matteo to contact Amina.,She later asked Matteo to contact Jonas.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,30,3,2,4,Nina presented Rami as a musician to Huda at the station. They both seemed distracted.,Rami presented Nina as a musician to Huda at the station. They both seemed distracted.,Nina presented Rami as a musician at the station. They both seemed distracted.,N/A,N/A,She later asked Huda to contact Rami.,He later asked Huda to contact Nina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,31,3,2,4,Jakob described Salma as a photographer to Luca in the library. They both appeared curious.,Salma described Jakob as a photographer to Luca in the library. They both appeared curious.,Jakob described Salma as a photographer in the library. They both appeared curious.,N/A,N/A,He later asked Luca to contact Salma.,She later asked Luca to contact Jakob.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,32,3,2,4,Lea suggested Karim as a writer to Jana on Monday. They both looked confident.,Karim suggested Lea as a writer to Jana on Monday. They both looked confident.,Lea suggested Karim as a writer on Monday. They both looked confident.,N/A,N/A,She later asked Jana to contact Karim.,He later asked Jana to contact Lea.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,34,3,2,4,Clara introduced Leon as a neighbor to Amina at the café. They both seemed thoughtful.,Leon introduced Clara as a neighbor to Amina at the café. They both seemed thoughtful.,Clara introduced Leon as a neighbor at the café. They both seemed thoughtful.,N/A,N/A,She later asked Amina to contact Leon.,He later asked Amina to contact Clara.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,35,3,2,4,Noah reported Lina as an intern to Rami after class. They both appeared focused.,Lina reported Noah as an intern to Rami after class. They both appeared focused.,Noah reported Lina as an intern after class. They both appeared focused.,N/A,N/A,He later asked Rami to contact Lina.,She later asked Rami to contact Noah.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,36,3,2,4,Sofia mentioned David as a coach to Jonas in the lobby. They both seemed calm.,David mentioned Sofia as a coach to Jonas in the lobby. They both seemed calm.,Sofia mentioned David as a coach in the lobby. They both seemed calm.,N/A,N/A,She later asked Jonas to contact David.,He later asked Jonas to contact Sofia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,37,3,2,4,Jakob recommended Hana as a client to Omar at the market. They both looked relieved.,Hana recommended Jakob as a client to Omar at the market. They both looked relieved.,Jakob recommended Hana as a client at the market. They both looked relieved.,N/A,N/A,He later asked Omar to contact Hana.,She later asked Omar to contact Jakob.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,38,3,2,4,Nour described Felix as a student to Emma outside the office. They both looked unsure.,Felix described Nour as a student to Emma outside the office. They both looked unsure.,Nour described Felix as a student outside the office. They both looked unsure.,N/A,N/A,She later asked Emma to contact Felix.,He later asked Emma to contact Nour.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,39,3,2,4,Lea suggested Tariq as a volunteer to Nina on Tuesday. They both appeared curious.,Tariq suggested Lea as a volunteer to Nina on Tuesday. They both appeared curious.,Lea suggested Tariq as a volunteer on Tuesday. They both appeared curious.,N/A,N/A,She later asked Nina to contact Tariq.,He later asked Nina to contact Lea.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,41,3,2,4,Emma presented Rami as a musician to Jonas after the meeting. They both looked confident.,Rami presented Emma as a musician to Jonas after the meeting. They both looked confident.,Emma presented Rami as a musician after the meeting. They both looked confident.,N/A,N/A,She later asked Jonas to contact Rami.,He later asked Jonas to contact Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,44,3,2,4,Nour mentioned Jakob as a researcher to Salma near the entrance. They both appeared focused.,Jakob mentioned Nour as a researcher to Salma near the entrance. They both appeared focused.,Nour mentioned Jakob as a researcher near the entrance. They both appeared focused.,N/A,N/A,She later asked Salma to contact Jakob.,He later asked Salma to contact Nour.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,45,3,2,4,Lea recommended David as a client to Emma on Monday. They both looked relieved.,David recommended Lea as a client to Emma on Monday. They both looked relieved.,Lea recommended David as a client on Monday. They both looked relieved.,N/A,N/A,She later asked Emma to contact David.,He later asked Emma to contact Lea.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,46,3,2,4,Yusuf described Lina as a colleague to Omar in the library. They both seemed calm.,Lina described Yusuf as a colleague to Omar in the library. They both seemed calm.,Yusuf described Lina as a colleague in the library. They both seemed calm.,N/A,N/A,He later asked Omar to contact Lina.,She later asked Omar to contact Yusuf.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,47,3,2,4,Noah introduced Jana as a neighbor to Lea outside the office. They both looked amused.,Jana introduced Noah as a neighbor to Lea outside the office. They both looked amused.,Noah introduced Jana as a neighbor outside the office. They both looked amused.,N/A,N/A,He later asked Lea to contact Jana.,She later asked Lea to contact Noah.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,48,3,2,4,Sofia suggested Felix as a student to Amina after class. They both looked confident.,Felix suggested Sofia as a student to Amina after class. They both looked confident.,Sofia suggested Felix as a student after class. They both looked confident.,N/A,N/A,She later asked Amina to contact Felix.,He later asked Amina to contact Sofia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_to,GPT-5.2 Thinking,50,3,2,4,Emma reported Tariq as an intern to Jonas after the meeting. They both looked puzzled.,Tariq reported Emma as an intern to Jonas after the meeting. They both looked puzzled.,Emma reported Tariq as an intern after the meeting. They both looked puzzled.,N/A,N/A,She later asked Jonas to contact Tariq.,He later asked Jonas to contact Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,1,3,2,4,Marcus paired Elena with David for the research project. They both had published before.,Elena paired Marcus with David for the research project. They both had published before.,Marcus partnered with Elena for the research project. They both had published before.,N/A,N/A,He later withdrew from the collaboration.,She later withdrew from the collaboration.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,2,3,2,4,Sarah matched Thomas with the new intern at orientation. They both spoke fluent Spanish.,Thomas matched Sarah with the new intern at orientation. They both spoke fluent Spanish.,Sarah worked closely with Thomas at orientation. They both spoke fluent Spanish.,N/A,N/A,She struggled with basic Spanish phrases.,He struggled with basic Spanish phrases.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,3,3,2,4,James seated Rachel with Julie at the banquet. They both wore formal attire.,Rachel seated James with Julie at the banquet. They both wore formal attire.,James sat next to Rachel at the banquet. They both wore formal attire.,N/A,N/A,He arrived in casual clothes instead.,She arrived in casual clothes instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,4,3,2,4,Dr. Chen grouped Patricia with the senior researcher. They both specialized in neuroscience.,Patricia grouped Dr. Chen with the senior researcher. They both specialized in neuroscience.,Dr. Chen collaborated with Patricia regularly. They both specialized in neuroscience.,N/A,N/A,She focused on cardiology instead.,He focused on cardiology instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,5,3,2,4,Maya connected Kevin with the hiring manager yesterday. They both worked in tech startups.,Kevin connected Maya with the hiring manager yesterday. They both worked in tech startups.,Maya networked with Kevin yesterday. They both worked in tech startups.,N/A,N/A,She had always worked in education.,He had always worked in education.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,6,3,2,4,Amanda teamed Michael with the lead developer. They both coded in Python.,Michael teamed Amanda with the lead developer. They both coded in Python.,Amanda worked alongside Michael. They both coded in Python.,N/A,N/A,She only knew JavaScript.,He only knew JavaScript.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,7,3,2,4,Daniel matched Sophia with the team leader. They both volunteered on weekends.,Sophia matched Daniel with the team leader. They both volunteered on weekends.,Daniel joined forces with Sophia. They both volunteered on weekends.,N/A,N/A,He never did volunteer work.,She never did volunteer work.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,8,3,2,4,Hannah connected Christopher with the department chair. They both published academic papers.,Christopher connected Hannah with the department chair. They both published academic papers.,Hannah networked with Christopher. They both published academic papers.,N/A,N/A,She had never published anything.,He had never published anything.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,9,3,2,4,Ryan seated Nicole with the visiting professor. They both spoke at conferences.,Nicole seated Ryan with the visiting professor. They both spoke at conferences.,Ryan sat beside Nicole. They both spoke at conferences.,N/A,N/A,He avoided public speaking entirely.,She avoided public speaking entirely.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,10,3,2,4,Grace linked Andrew with the project manager. They both worked remotely.,Andrew linked Grace with the project manager. They both worked remotely.,Grace collaborated with Andrew. They both worked remotely.,N/A,N/A,She commuted to the office daily.,He commuted to the office daily.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,11,3,2,4,Nathan matched Victoria with the senior associate. They both practiced meditation.,Victoria matched Nathan with the senior associate. They both practiced meditation.,Nathan worked alongside Victoria. They both practiced meditation.,N/A,N/A,He found meditation too difficult.,She found meditation too difficult.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,12,3,2,4,Eric grouped Rebecca with the chief analyst. They both used statistical software.,Rebecca grouped Eric with the chief analyst. They both used statistical software.,Eric partnered with Rebecca. They both used statistical software.,N/A,N/A,He relied on manual calculations.,She relied on manual calculations.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,13,3,2,4,Tyler connected Melissa with the creative director. They both designed websites.,Melissa connected Tyler with the creative director. They both designed websites.,Tyler collaborated with Melissa. They both designed websites.,N/A,N/A,He focused exclusively on copywriting.,She focused exclusively on copywriting.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,14,3,2,4,Austin matched Natalie with the lead investigator. They both conducted field research.,Natalie matched Austin with the lead investigator. They both conducted field research.,Austin collaborated with Natalie. They both conducted field research.,N/A,N/A,He worked exclusively in the lab.,She worked exclusively in the lab.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,15,3,2,4,Jordan linked Alexis with the senior consultant. They both wrote detailed reports.,Alexis linked Jordan with the senior consultant. They both wrote detailed reports.,Jordan worked alongside Alexis. They both wrote detailed reports.,N/A,N/A,They kept their reports very brief.,They kept their reports very brief.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_ditrans_with,Claude Sonnet 4.5,16,3,2,4,Zoe grouped Dylan with the workshop facilitator. They both trained new employees.,Dylan grouped Zoe with the workshop facilitator. They both trained new employees.,Zoe partnered with Dylan. They both trained new employees.,N/A,N/A,She had never trained anyone.,He had never trained anyone.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
