model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
gpt2,split_reference,split-ref_amalg_with,8,test_4,2|1>2|3,-6.661724090576172,-6.217289924621582,-0.44443416595458984,False
gpt2,split_reference,split-ref_amalg_with,9,test_1,1|1>1|2,-6.146293640136719,-6.27639627456665,0.13010263442993164,True
gpt2,split_reference,split-ref_amalg_with,9,test_2,1|1>1|3,-6.146293640136719,-5.584053993225098,-0.5622396469116211,False
gpt2,split_reference,split-ref_amalg_with,9,test_3,2|1>2|2,-6.173387050628662,-6.1869096755981445,0.013522624969482422,True
gpt2,split_reference,split-ref_amalg_with,9,test_4,2|1>2|3,-6.173387050628662,-5.6479387283325195,-0.5254483222961426,False
gpt2,split_reference,split-ref_amalg_with,10,test_1,1|1>1|2,-3.6790928840637207,-3.7710838317871094,0.09199094772338867,True
gpt2,split_reference,split-ref_amalg_with,10,test_2,1|1>1|3,-3.6790928840637207,-3.5664303302764893,-0.11266255378723145,False
gpt2,split_reference,split-ref_amalg_with,10,test_3,2|1>2|2,-3.847404718399048,-3.7875819206237793,-0.059822797775268555,False
gpt2,split_reference,split-ref_amalg_with,10,test_4,2|1>2|3,-3.847404718399048,-3.62168550491333,-0.22571921348571777,False
gpt2,split_reference,split-ref_amalg_with,11,test_1,1|1>1|2,-4.732574462890625,-4.768700122833252,0.03612565994262695,True
gpt2,split_reference,split-ref_amalg_with,11,test_2,1|1>1|3,-4.732574462890625,-4.988893985748291,0.256319522857666,True
gpt2,split_reference,split-ref_amalg_with,11,test_3,2|1>2|2,-4.8165059089660645,-4.766957759857178,-0.04954814910888672,False
gpt2,split_reference,split-ref_amalg_with,11,test_4,2|1>2|3,-4.8165059089660645,-5.02858304977417,0.21207714080810547,True
gpt2,split_reference,split-ref_amalg_with,12,test_1,1|1>1|2,-6.210184574127197,-6.26006555557251,0.0498809814453125,True
gpt2,split_reference,split-ref_amalg_with,12,test_2,1|1>1|3,-6.210184574127197,-6.061539649963379,-0.14864492416381836,False
gpt2,split_reference,split-ref_amalg_with,12,test_3,2|1>2|2,-6.263251781463623,-6.137612819671631,-0.1256389617919922,False
gpt2,split_reference,split-ref_amalg_with,12,test_4,2|1>2|3,-6.263251781463623,-6.08821964263916,-0.1750321388244629,False
gpt2,split_reference,split-ref_amalg_with,13,test_1,1|1>1|2,-7.126713752746582,-7.2884039878845215,0.16169023513793945,True
gpt2,split_reference,split-ref_amalg_with,13,test_2,1|1>1|3,-7.126713752746582,-6.523320198059082,-0.6033935546875,False
gpt2,split_reference,split-ref_amalg_with,13,test_3,2|1>2|2,-7.049143314361572,-7.0137481689453125,-0.035395145416259766,False
gpt2,split_reference,split-ref_amalg_with,13,test_4,2|1>2|3,-7.049143314361572,-6.630574703216553,-0.41856861114501953,False
gpt2,split_reference,split-ref_amalg_with,14,test_1,1|1>1|2,-5.815243721008301,-5.608742713928223,-0.20650100708007812,False
gpt2,split_reference,split-ref_amalg_with,14,test_2,1|1>1|3,-5.815243721008301,-5.744717121124268,-0.0705265998840332,False
gpt2,split_reference,split-ref_amalg_with,14,test_3,2|1>2|2,-6.021139144897461,-5.886207580566406,-0.1349315643310547,False
gpt2,split_reference,split-ref_amalg_with,14,test_4,2|1>2|3,-6.021139144897461,-5.847678184509277,-0.1734609603881836,False
gpt2,split_reference,split-ref_amalg_with,15,test_1,1|1>1|2,-5.039557456970215,-5.167874813079834,0.12831735610961914,True
gpt2,split_reference,split-ref_amalg_with,15,test_2,1|1>1|3,-5.039557456970215,-5.076910972595215,0.037353515625,True
gpt2,split_reference,split-ref_amalg_with,15,test_3,2|1>2|2,-5.357073783874512,-5.494507789611816,0.1374340057373047,True
gpt2,split_reference,split-ref_amalg_with,15,test_4,2|1>2|3,-5.357073783874512,-5.378368377685547,0.021294593811035156,True
gpt2,split_reference,split-ref_amalg_with,16,test_1,1|1>1|2,-6.251309394836426,-6.1882829666137695,-0.06302642822265625,False
gpt2,split_reference,split-ref_amalg_with,16,test_2,1|1>1|3,-6.251309394836426,-6.1333513259887695,-0.11795806884765625,False
gpt2,split_reference,split-ref_amalg_with,16,test_3,2|1>2|2,-6.2876996994018555,-6.3143744468688965,0.026674747467041016,True
gpt2,split_reference,split-ref_amalg_with,16,test_4,2|1>2|3,-6.2876996994018555,-6.207675933837891,-0.08002376556396484,False
gpt2,split_reference,split-ref_amalg_with,17,test_1,1|1>1|2,-5.640267848968506,-5.6685662269592285,0.028298377990722656,True
gpt2,split_reference,split-ref_amalg_with,17,test_2,1|1>1|3,-5.640267848968506,-5.546079158782959,-0.09418869018554688,False
gpt2,split_reference,split-ref_amalg_with,17,test_3,2|1>2|2,-5.601561069488525,-5.694162845611572,0.09260177612304688,True
gpt2,split_reference,split-ref_amalg_with,17,test_4,2|1>2|3,-5.601561069488525,-5.674269199371338,0.0727081298828125,True
gpt2,split_reference,split-ref_amalg_with,18,test_1,1|1>1|2,-5.035402297973633,-5.1194586753845215,0.08405637741088867,True
gpt2,split_reference,split-ref_amalg_with,18,test_2,1|1>1|3,-5.035402297973633,-4.977220058441162,-0.0581822395324707,False
gpt2,split_reference,split-ref_amalg_with,18,test_3,2|1>2|2,-5.016598224639893,-5.002896785736084,-0.013701438903808594,False
gpt2,split_reference,split-ref_amalg_with,18,test_4,2|1>2|3,-5.016598224639893,-4.942631244659424,-0.07396697998046875,False
gpt2,split_reference,split-ref_amalg_with,19,test_1,1|1>1|2,-6.038184642791748,-6.106441497802734,0.06825685501098633,True
gpt2,split_reference,split-ref_amalg_with,19,test_2,1|1>1|3,-6.038184642791748,-5.656282424926758,-0.38190221786499023,False
gpt2,split_reference,split-ref_amalg_with,19,test_3,2|1>2|2,-6.059290409088135,-5.990688323974609,-0.06860208511352539,False
gpt2,split_reference,split-ref_amalg_with,19,test_4,2|1>2|3,-6.059290409088135,-5.684210300445557,-0.3750801086425781,False
gpt2,split_reference,split-ref_amalg_with,20,test_1,1|1>1|2,-3.94468092918396,-3.9753520488739014,0.030671119689941406,True
gpt2,split_reference,split-ref_amalg_with,20,test_2,1|1>1|3,-3.94468092918396,-3.831296443939209,-0.11338448524475098,False
gpt2,split_reference,split-ref_amalg_with,20,test_3,2|1>2|2,-3.8474299907684326,-3.8128106594085693,-0.03461933135986328,False
gpt2,split_reference,split-ref_amalg_with,20,test_4,2|1>2|3,-3.8474299907684326,-3.7434847354888916,-0.10394525527954102,False
gpt2,split_reference,split-ref_amalg_with,21,test_1,1|1>1|2,-5.050105094909668,-5.014020919799805,-0.03608417510986328,False
gpt2,split_reference,split-ref_amalg_with,21,test_2,1|1>1|3,-5.050105094909668,-4.61231803894043,-0.4377870559692383,False
gpt2,split_reference,split-ref_amalg_with,21,test_3,2|1>2|2,-5.144571781158447,-5.17193603515625,0.027364253997802734,True
gpt2,split_reference,split-ref_amalg_with,21,test_4,2|1>2|3,-5.144571781158447,-4.593144416809082,-0.5514273643493652,False
gpt2,split_reference,split-ref_amalg_with,22,test_1,1|1>1|2,-4.4356369972229,-4.532992362976074,0.09735536575317383,True
gpt2,split_reference,split-ref_amalg_with,22,test_2,1|1>1|3,-4.4356369972229,-4.383933067321777,-0.05170392990112305,False
gpt2,split_reference,split-ref_amalg_with,22,test_3,2|1>2|2,-4.4356369972229,-4.532992362976074,0.09735536575317383,True
gpt2,split_reference,split-ref_amalg_with,22,test_4,2|1>2|3,-4.4356369972229,-4.383933067321777,-0.05170392990112305,False
gpt2,split_reference,split-ref_amalg_with,23,test_1,1|1>1|2,-3.9628050327301025,-4.0272088050842285,0.06440377235412598,True
gpt2,split_reference,split-ref_amalg_with,23,test_2,1|1>1|3,-3.9628050327301025,-3.7915756702423096,-0.17122936248779297,False
gpt2,split_reference,split-ref_amalg_with,23,test_3,2|1>2|2,-4.05479097366333,-4.127098560333252,0.07230758666992188,True
gpt2,split_reference,split-ref_amalg_with,23,test_4,2|1>2|3,-4.05479097366333,-3.8885879516601562,-0.16620302200317383,False
gpt2,split_reference,split-ref_amalg_with,24,test_1,1|1>1|2,-6.0767412185668945,-6.037631034851074,-0.03911018371582031,False
gpt2,split_reference,split-ref_amalg_with,24,test_2,1|1>1|3,-6.0767412185668945,-5.922793388366699,-0.1539478302001953,False
gpt2,split_reference,split-ref_amalg_with,24,test_3,2|1>2|2,-6.029061794281006,-6.057927131652832,0.028865337371826172,True
gpt2,split_reference,split-ref_amalg_with,24,test_4,2|1>2|3,-6.029061794281006,-5.864739418029785,-0.1643223762512207,False
gpt2,split_reference,split-ref_amalg_with,25,test_1,1|1>1|2,-5.937344551086426,-5.843286991119385,-0.09405755996704102,False
gpt2,split_reference,split-ref_amalg_with,25,test_2,1|1>1|3,-5.937344551086426,-5.952986240386963,0.01564168930053711,True
gpt2,split_reference,split-ref_amalg_with,25,test_3,2|1>2|2,-5.937344551086426,-5.843286991119385,-0.09405755996704102,False
gpt2,split_reference,split-ref_amalg_with,25,test_4,2|1>2|3,-5.937344551086426,-5.952986240386963,0.01564168930053711,True
gpt2,split_reference,split-ref_amalg_with,1,test_1,1|1>1|2,-3.6962411403656006,-3.4461545944213867,-0.25008654594421387,False
gpt2,split_reference,split-ref_amalg_with,1,test_2,1|1>1|3,-3.6962411403656006,-4.654469013214111,0.9582278728485107,True
gpt2,split_reference,split-ref_amalg_with,1,test_3,2|1>2|2,-4.301218032836914,-4.096768856048584,-0.20444917678833008,False
gpt2,split_reference,split-ref_amalg_with,1,test_4,2|1>2|3,-4.301218032836914,-5.366869926452637,1.0656518936157227,True
gpt2,split_reference,split-ref_amalg_with,2,test_1,1|1>1|2,-4.547780513763428,-4.672980308532715,0.1251997947692871,True
gpt2,split_reference,split-ref_amalg_with,2,test_2,1|1>1|3,-4.547780513763428,-5.407212257385254,0.8594317436218262,True
gpt2,split_reference,split-ref_amalg_with,2,test_3,2|1>2|2,-3.6959028244018555,-3.3989694118499756,-0.2969334125518799,False
gpt2,split_reference,split-ref_amalg_with,2,test_4,2|1>2|3,-3.6959028244018555,-4.465391635894775,0.7694888114929199,True
gpt2,split_reference,split-ref_amalg_with,3,test_1,1|1>1|2,-4.692843437194824,-4.417366981506348,-0.27547645568847656,False
gpt2,split_reference,split-ref_amalg_with,3,test_2,1|1>1|3,-4.692843437194824,-5.6631693840026855,0.9703259468078613,True
gpt2,split_reference,split-ref_amalg_with,3,test_3,2|1>2|2,-3.7782816886901855,-3.416492223739624,-0.3617894649505615,False
gpt2,split_reference,split-ref_amalg_with,3,test_4,2|1>2|3,-3.7782816886901855,-4.415000915527344,0.6367192268371582,True
gpt2,split_reference,split-ref_amalg_with,4,test_1,1|1>1|2,-4.416024208068848,-4.676904201507568,0.2608799934387207,True
gpt2,split_reference,split-ref_amalg_with,4,test_2,1|1>1|3,-4.416024208068848,-5.412091255187988,0.9960670471191406,True
gpt2,split_reference,split-ref_amalg_with,4,test_3,2|1>2|2,-4.591362476348877,-4.450691223144531,-0.1406712532043457,False
gpt2,split_reference,split-ref_amalg_with,4,test_4,2|1>2|3,-4.591362476348877,-5.563711643218994,0.9723491668701172,True
gpt2,split_reference,split-ref_amalg_with,5,test_1,1|1>1|2,-3.3208870887756348,-3.0141265392303467,-0.3067605495452881,False
gpt2,split_reference,split-ref_amalg_with,5,test_2,1|1>1|3,-3.3208870887756348,-4.515292167663574,1.1944050788879395,True
gpt2,split_reference,split-ref_amalg_with,5,test_3,2|1>2|2,-3.6622140407562256,-3.4948878288269043,-0.1673262119293213,False
gpt2,split_reference,split-ref_amalg_with,5,test_4,2|1>2|3,-3.6622140407562256,-4.385570049285889,0.7233560085296631,True
gpt2,split_reference,split-ref_amalg_with,6,test_1,1|1>1|2,-4.442582130432129,-4.583292484283447,0.14071035385131836,True
gpt2,split_reference,split-ref_amalg_with,6,test_2,1|1>1|3,-4.442582130432129,-5.42540168762207,0.9828195571899414,True
gpt2,split_reference,split-ref_amalg_with,6,test_3,2|1>2|2,-4.029487133026123,-3.6500794887542725,-0.3794076442718506,False
gpt2,split_reference,split-ref_amalg_with,6,test_4,2|1>2|3,-4.029487133026123,-4.7181782722473145,0.6886911392211914,True
gpt2,split_reference,split-ref_amalg_with,7,test_1,1|1>1|2,-3.8025503158569336,-4.1593523025512695,0.35680198669433594,True
gpt2,split_reference,split-ref_amalg_with,7,test_2,1|1>1|3,-3.8025503158569336,-4.686949253082275,0.8843989372253418,True
gpt2,split_reference,split-ref_amalg_with,7,test_3,2|1>2|2,-4.141341686248779,-3.7925517559051514,-0.34878993034362793,False
gpt2,split_reference,split-ref_amalg_with,7,test_4,2|1>2|3,-4.141341686248779,-4.571084499359131,0.42974281311035156,True
gpt2,split_reference,split-ref_amalg_with,8,test_1,1|1>1|2,-3.75748610496521,-3.80220627784729,0.04472017288208008,True
gpt2,split_reference,split-ref_amalg_with,8,test_2,1|1>1|3,-3.75748610496521,-4.803128719329834,1.045642614364624,True
gpt2,split_reference,split-ref_amalg_with,8,test_3,2|1>2|2,-6.0413336753845215,-5.840048313140869,-0.20128536224365234,False
gpt2,split_reference,split-ref_amalg_with,8,test_4,2|1>2|3,-6.0413336753845215,-6.454672813415527,0.41333913803100586,True
gpt2,split_reference,split-ref_amalg_with,9,test_1,1|1>1|2,-3.064959764480591,-3.1741816997528076,0.1092219352722168,True
gpt2,split_reference,split-ref_amalg_with,9,test_2,1|1>1|3,-3.064959764480591,-4.120779037475586,1.0558192729949951,True
gpt2,split_reference,split-ref_amalg_with,9,test_3,2|1>2|2,-4.813216209411621,-4.500995635986328,-0.31222057342529297,False
gpt2,split_reference,split-ref_amalg_with,9,test_4,2|1>2|3,-4.813216209411621,-5.483244895935059,0.6700286865234375,True
gpt2,split_reference,split-ref_amalg_with,10,test_1,1|1>1|2,-4.2294721603393555,-4.117945671081543,-0.1115264892578125,False
gpt2,split_reference,split-ref_amalg_with,10,test_2,1|1>1|3,-4.2294721603393555,-5.017327308654785,0.7878551483154297,True
gpt2,split_reference,split-ref_amalg_with,10,test_3,2|1>2|2,-4.234480857849121,-3.573016881942749,-0.6614639759063721,False
gpt2,split_reference,split-ref_amalg_with,10,test_4,2|1>2|3,-4.234480857849121,-5.112421035766602,0.8779401779174805,True
gpt2,split_reference,split-ref_amalg_with,11,test_1,1|1>1|2,-2.8791463375091553,-3.0078392028808594,0.1286928653717041,True
gpt2,split_reference,split-ref_amalg_with,11,test_2,1|1>1|3,-2.8791463375091553,-4.268897533416748,1.3897511959075928,True
gpt2,split_reference,split-ref_amalg_with,11,test_3,2|1>2|2,-3.215916872024536,-2.952624797821045,-0.2632920742034912,False
gpt2,split_reference,split-ref_amalg_with,11,test_4,2|1>2|3,-3.215916872024536,-4.317580223083496,1.10166335105896,True
gpt2,split_reference,split-ref_amalg_with,12,test_1,1|1>1|2,-2.940267324447632,-2.9713613986968994,0.031094074249267578,True
gpt2,split_reference,split-ref_amalg_with,12,test_2,1|1>1|3,-2.940267324447632,-3.8227760791778564,0.8825087547302246,True
gpt2,split_reference,split-ref_amalg_with,12,test_3,2|1>2|2,-4.541202545166016,-4.265861988067627,-0.27534055709838867,False
gpt2,split_reference,split-ref_amalg_with,12,test_4,2|1>2|3,-4.541202545166016,-5.1517720222473145,0.6105694770812988,True
gpt2,split_reference,split-ref_amalg_with,13,test_1,1|1>1|2,-3.981157064437866,-4.033388137817383,0.0522310733795166,True
gpt2,split_reference,split-ref_amalg_with,13,test_2,1|1>1|3,-3.981157064437866,-5.401252269744873,1.4200952053070068,True
gpt2,split_reference,split-ref_amalg_with,13,test_3,2|1>2|2,-5.4357991218566895,-5.440396308898926,0.004597187042236328,True
gpt2,split_reference,split-ref_amalg_with,13,test_4,2|1>2|3,-5.4357991218566895,-6.144002437591553,0.7082033157348633,True
gpt2,split_reference,split-ref_amalg_with,14,test_1,1|1>1|2,-3.1572601795196533,-3.173133134841919,0.015872955322265625,True
gpt2,split_reference,split-ref_amalg_with,14,test_2,1|1>1|3,-3.1572601795196533,-4.111696243286133,0.9544360637664795,True
gpt2,split_reference,split-ref_amalg_with,14,test_3,2|1>2|2,-5.111476421356201,-4.965969562530518,-0.1455068588256836,False
gpt2,split_reference,split-ref_amalg_with,14,test_4,2|1>2|3,-5.111476421356201,-5.723673343658447,0.6121969223022461,True
gpt2,split_reference,split-ref_amalg_with,15,test_1,1|1>1|2,-3.35493803024292,-3.196566104888916,-0.1583719253540039,False
gpt2,split_reference,split-ref_amalg_with,15,test_2,1|1>1|3,-3.35493803024292,-4.407751560211182,1.0528135299682617,True
gpt2,split_reference,split-ref_amalg_with,15,test_3,2|1>2|2,-5.558002948760986,-5.055084228515625,-0.5029187202453613,False
gpt2,split_reference,split-ref_amalg_with,15,test_4,2|1>2|3,-5.558002948760986,-6.165874004364014,0.6078710556030273,True
gpt2,split_reference,split-ref_amalg_with,16,test_1,1|1>1|2,-3.56410551071167,-3.650709629058838,0.08660411834716797,True
gpt2,split_reference,split-ref_amalg_with,16,test_2,1|1>1|3,-3.56410551071167,-4.556992530822754,0.992887020111084,True
gpt2,split_reference,split-ref_amalg_with,16,test_3,2|1>2|2,-5.093103408813477,-4.907812595367432,-0.18529081344604492,False
gpt2,split_reference,split-ref_amalg_with,16,test_4,2|1>2|3,-5.093103408813477,-5.673766613006592,0.5806632041931152,True
gpt2,split_reference,split-ref_amalg_with,17,test_1,1|1>1|2,-3.0487544536590576,-3.002910614013672,-0.04584383964538574,False
gpt2,split_reference,split-ref_amalg_with,17,test_2,1|1>1|3,-3.0487544536590576,-3.6674206256866455,0.6186661720275879,True
gpt2,split_reference,split-ref_amalg_with,17,test_3,2|1>2|2,-5.191537857055664,-4.922895431518555,-0.2686424255371094,False
gpt2,split_reference,split-ref_amalg_with,17,test_4,2|1>2|3,-5.191537857055664,-5.638918876647949,0.44738101959228516,True
gpt2,split_reference,split-ref_amalg_with,18,test_1,1|1>1|2,-3.83203125,-3.8068552017211914,-0.025176048278808594,False
gpt2,split_reference,split-ref_amalg_with,18,test_2,1|1>1|3,-3.83203125,-4.734004974365234,0.9019737243652344,True
gpt2,split_reference,split-ref_amalg_with,18,test_3,2|1>2|2,-5.509890556335449,-5.358738422393799,-0.1511521339416504,False
gpt2,split_reference,split-ref_amalg_with,18,test_4,2|1>2|3,-5.509890556335449,-6.120014190673828,0.6101236343383789,True
gpt2,split_reference,split-ref_amalg_with,19,test_1,1|1>1|2,-3.474360704421997,-3.473830461502075,-0.000530242919921875,False
gpt2,split_reference,split-ref_amalg_with,19,test_2,1|1>1|3,-3.474360704421997,-4.43817663192749,0.9638159275054932,True
gpt2,split_reference,split-ref_amalg_with,19,test_3,2|1>2|2,-5.714076519012451,-5.419834613800049,-0.29424190521240234,False
gpt2,split_reference,split-ref_amalg_with,19,test_4,2|1>2|3,-5.714076519012451,-6.508753299713135,0.7946767807006836,True
gpt2,split_reference,split-ref_amalg_with,20,test_1,1|1>1|2,-3.207159996032715,-3.219207525253296,0.012047529220581055,True
gpt2,split_reference,split-ref_amalg_with,20,test_2,1|1>1|3,-3.207159996032715,-4.63983154296875,1.4326715469360352,True
gpt2,split_reference,split-ref_amalg_with,20,test_3,2|1>2|2,-5.059263229370117,-4.739605903625488,-0.3196573257446289,False
gpt2,split_reference,split-ref_amalg_with,20,test_4,2|1>2|3,-5.059263229370117,-5.83296537399292,0.7737021446228027,True
gpt2,split_reference,split-ref_amalg_with,21,test_1,1|1>1|2,-3.1744327545166016,-3.350109815597534,0.17567706108093262,True
gpt2,split_reference,split-ref_amalg_with,21,test_2,1|1>1|3,-3.1744327545166016,-4.610489845275879,1.4360570907592773,True
gpt2,split_reference,split-ref_amalg_with,21,test_3,2|1>2|2,-5.118134498596191,-4.902849197387695,-0.2152853012084961,False
gpt2,split_reference,split-ref_amalg_with,21,test_4,2|1>2|3,-5.118134498596191,-5.597185134887695,0.4790506362915039,True
gpt2,split_reference,split-ref_amalg_with,22,test_1,1|1>1|2,-3.967352867126465,-4.013789176940918,0.046436309814453125,True
gpt2,split_reference,split-ref_amalg_with,22,test_2,1|1>1|3,-3.967352867126465,-4.863399028778076,0.8960461616516113,True
gpt2,split_reference,split-ref_amalg_with,22,test_3,2|1>2|2,-5.491866111755371,-5.187114238739014,-0.3047518730163574,False
gpt2,split_reference,split-ref_amalg_with,22,test_4,2|1>2|3,-5.491866111755371,-5.942363262176514,0.4504971504211426,True
gpt2,split_reference,split-ref_amalg_with,23,test_1,1|1>1|2,-3.3831725120544434,-3.464791774749756,0.0816192626953125,True
gpt2,split_reference,split-ref_amalg_with,23,test_2,1|1>1|3,-3.3831725120544434,-4.294676303863525,0.911503791809082,True
gpt2,split_reference,split-ref_amalg_with,23,test_3,2|1>2|2,-5.016573905944824,-4.828010559082031,-0.18856334686279297,False
gpt2,split_reference,split-ref_amalg_with,23,test_4,2|1>2|3,-5.016573905944824,-5.643754959106445,0.6271810531616211,True
gpt2,split_reference,split-ref_amalg_with,24,test_1,1|1>1|2,-3.478536367416382,-3.642199993133545,0.16366362571716309,True
gpt2,split_reference,split-ref_amalg_with,24,test_2,1|1>1|3,-3.478536367416382,-5.085737228393555,1.6072008609771729,True
gpt2,split_reference,split-ref_amalg_with,24,test_3,2|1>2|2,-4.5393548011779785,-4.372824192047119,-0.16653060913085938,False
gpt2,split_reference,split-ref_amalg_with,24,test_4,2|1>2|3,-4.5393548011779785,-5.274168014526367,0.7348132133483887,True
gpt2,split_reference,split-ref_amalg_with,25,test_1,1|1>1|2,-3.1614675521850586,-3.2304420471191406,0.06897449493408203,True
gpt2,split_reference,split-ref_amalg_with,25,test_2,1|1>1|3,-3.1614675521850586,-4.198348522186279,1.0368809700012207,True
gpt2,split_reference,split-ref_amalg_with,25,test_3,2|1>2|2,-5.47662353515625,-5.224721908569336,-0.25190162658691406,False
gpt2,split_reference,split-ref_amalg_with,25,test_4,2|1>2|3,-5.47662353515625,-6.1211981773376465,0.6445746421813965,True
gpt2,propositional_clefting,prop-cleft_fut_simple,1,test_1,1|2>1|1,-4.03471565246582,-3.979961633682251,-0.054754018783569336,False
gpt2,propositional_clefting,prop-cleft_fut_simple,1,test_2,2|1>2|2,-2.6778059005737305,-2.706871509552002,0.029065608978271484,True
gpt2,propositional_clefting,prop-cleft_fut_simple,2,test_1,1|2>1|1,-4.155544757843018,-4.190793991088867,0.03524923324584961,True
gpt2,propositional_clefting,prop-cleft_fut_simple,2,test_2,2|1>2|2,-1.9654524326324463,-1.9654405117034912,-1.1920928955078125e-05,False
gpt2,propositional_clefting,prop-cleft_fut_simple,3,test_1,1|2>1|1,-4.104701042175293,-4.129106044769287,0.02440500259399414,True
gpt2,propositional_clefting,prop-cleft_fut_simple,3,test_2,2|1>2|2,-2.1438870429992676,-2.118089199066162,-0.02579784393310547,False
gpt2,propositional_clefting,prop-cleft_fut_simple,4,test_1,1|2>1|1,-3.4437577724456787,-3.4478514194488525,0.004093647003173828,True
gpt2,propositional_clefting,prop-cleft_fut_simple,4,test_2,2|1>2|2,-2.262810707092285,-2.285987615585327,0.023176908493041992,True
gpt2,propositional_clefting,prop-cleft_fut_simple,5,test_1,1|2>1|1,-3.8527634143829346,-3.8868567943573,0.034093379974365234,True
gpt2,propositional_clefting,prop-cleft_fut_simple,5,test_2,2|1>2|2,-2.3115155696868896,-2.3078460693359375,-0.0036695003509521484,False
gpt2,propositional_clefting,prop-cleft_fut_simple,6,test_1,1|2>1|1,-4.214635848999023,-4.21018648147583,-0.004449367523193359,False
gpt2,propositional_clefting,prop-cleft_fut_simple,6,test_2,2|1>2|2,-2.5726141929626465,-2.578075647354126,0.005461454391479492,True
gpt2,propositional_clefting,prop-cleft_fut_simple,7,test_1,1|2>1|1,-4.2899298667907715,-4.259152412414551,-0.030777454376220703,False
gpt2,propositional_clefting,prop-cleft_fut_simple,7,test_2,2|1>2|2,-2.3029534816741943,-2.3656253814697266,0.06267189979553223,True
gpt2,propositional_clefting,prop-cleft_fut_simple,8,test_1,1|2>1|1,-4.145802974700928,-4.1922831535339355,0.04648017883300781,True
gpt2,propositional_clefting,prop-cleft_fut_simple,8,test_2,2|1>2|2,-2.813354253768921,-2.7362380027770996,-0.07711625099182129,False
gpt2,propositional_clefting,prop-cleft_fut_simple,9,test_1,1|2>1|1,-3.554903507232666,-3.528978109359741,-0.025925397872924805,False
gpt2,propositional_clefting,prop-cleft_fut_simple,9,test_2,2|1>2|2,-2.093602418899536,-2.1200857162475586,0.02648329734802246,True
gpt2,propositional_clefting,prop-cleft_fut_simple,10,test_1,1|2>1|1,-3.7834067344665527,-3.7995834350585938,0.016176700592041016,True
gpt2,propositional_clefting,prop-cleft_fut_simple,10,test_2,2|1>2|2,-2.1969432830810547,-2.195361614227295,-0.0015816688537597656,False
gpt2,propositional_clefting,prop-cleft_fut_simple,11,test_1,1|2>1|1,-4.13997220993042,-4.2016706466674805,0.06169843673706055,True
gpt2,propositional_clefting,prop-cleft_fut_simple,11,test_2,2|1>2|2,-2.6026785373687744,-2.5304267406463623,-0.07225179672241211,False
gpt2,propositional_clefting,prop-cleft_fut_simple,12,test_1,1|2>1|1,-4.027857780456543,-4.069790840148926,0.04193305969238281,True
gpt2,propositional_clefting,prop-cleft_fut_simple,12,test_2,2|1>2|2,-2.4561777114868164,-2.452606678009033,-0.003571033477783203,False
gpt2,propositional_clefting,prop-cleft_fut_simple,13,test_1,1|2>1|1,-4.007167339324951,-4.008356094360352,0.0011887550354003906,True
gpt2,propositional_clefting,prop-cleft_fut_simple,13,test_2,2|1>2|2,-2.3225982189178467,-2.311100482940674,-0.011497735977172852,False
gpt2,propositional_clefting,prop-cleft_fut_simple,14,test_1,1|2>1|1,-3.969067096710205,-3.938777208328247,-0.030289888381958008,False
gpt2,propositional_clefting,prop-cleft_fut_simple,14,test_2,2|1>2|2,-2.2615437507629395,-2.425977945327759,0.16443419456481934,True
gpt2,propositional_clefting,prop-cleft_fut_simple,15,test_1,1|2>1|1,-3.922814130783081,-4.009847164154053,0.08703303337097168,True
gpt2,propositional_clefting,prop-cleft_fut_simple,15,test_2,2|1>2|2,-2.4123175144195557,-2.3860292434692383,-0.026288270950317383,False
gpt2,propositional_clefting,prop-cleft_fut_simple,16,test_1,1|2>1|1,-4.388944625854492,-4.3311543464660645,-0.057790279388427734,False
gpt2,propositional_clefting,prop-cleft_fut_simple,16,test_2,2|1>2|2,-2.313154935836792,-2.3376893997192383,0.02453446388244629,True
gpt2,propositional_clefting,prop-cleft_fut_simple,17,test_1,1|2>1|1,-4.190655708312988,-4.209324359893799,0.018668651580810547,True
gpt2,propositional_clefting,prop-cleft_fut_simple,17,test_2,2|1>2|2,-2.373154401779175,-2.405475378036499,0.03232097625732422,True
gpt2,propositional_clefting,prop-cleft_fut_simple,18,test_1,1|2>1|1,-4.034531116485596,-4.040891647338867,0.006360530853271484,True
gpt2,propositional_clefting,prop-cleft_fut_simple,18,test_2,2|1>2|2,-2.3569722175598145,-2.346755027770996,-0.01021718978881836,False
gpt2,propositional_clefting,prop-cleft_fut_simple,19,test_1,1|2>1|1,-4.003690719604492,-4.055645942687988,0.051955223083496094,True
gpt2,propositional_clefting,prop-cleft_fut_simple,19,test_2,2|1>2|2,-2.5677201747894287,-2.5551960468292236,-0.012524127960205078,False
gpt2,propositional_clefting,prop-cleft_fut_simple,21,test_1,1|2>1|1,-4.512692928314209,-4.476012229919434,-0.03668069839477539,False
gpt2,propositional_clefting,prop-cleft_fut_simple,21,test_2,2|1>2|2,-2.31376576423645,-2.3231685161590576,0.009402751922607422,True
gpt2,propositional_clefting,prop-cleft_fut_simple,22,test_1,1|2>1|1,-3.894455909729004,-3.8366034030914307,-0.05785250663757324,False
gpt2,propositional_clefting,prop-cleft_fut_simple,22,test_2,2|1>2|2,-2.216993570327759,-2.2621450424194336,0.045151472091674805,True
